bbox,cessation,country_id,deprecated,file_hash,fullname,geom_hash,geom_latitude,geom_longitude,id,inception,iso,iso_country,lastmodified,lbl_latitude,lbl_longitude,locality_id,name,parent_id,path,placetype,region_id,source,superseded_by,supersedes,wof_country
"-74.026017,40.7339748402,-74.0092655488,40.7358692727",uuuu,85633793,,cce090e175969d55932875d8d19a1b7e,,a857ac3c9a5d2ac423c2d9bac341eb9b,40.734919,-74.017548,1108910095,uuuu,US,US,1490900139,0,0,85977539,Lincoln Hwy  & Charles Ln,85856577,110/891/009/5/1108910095.geojson,intersection,85688543,mapzen,,,US
"-73.9369096671,40.8428120099,-73.9353153583,40.8442757533",uuuu,85633793,,02bb06543ea3312c556d33c757e53453,,69a6737b0db2aa557aedaa8f9d9564bf,40.843546,-73.936112,1108910093,uuuu,US,US,1490900139,0,0,85977539,W 173rd St  & Audubon Ave,85854625,110/891/009/3/1108910093.geojson,intersection,85688543,mapzen,,,US
"-73.9505811845,40.7800197191,-73.9481972303,40.7820576447",uuuu,85633793,,81704f8b6bf0d8dd58a979978e9344e0,,92edffa05db9feca2e91f5e12ebf0334,40.78104,-73.94939,1108910091,uuuu,US,US,1490900139,0,0,85977539,2nd Ave  & E 91st St,907215779,110/891/009/1/1108910091.geojson,intersection,85688543,mapzen,,,US
"-74.0069817582,40.7089126941,-74.005929903,40.7100403822",uuuu,85633793,,128e2e077969df5dcddb12c4d75e72b4,,121f46afe7bc796a7391c9f8640726ed,40.709416,-74.006481,1108910099,uuuu,US,US,1490900139,0,0,85977539,William St  & Fulton St,85865711,110/891/009/9/1108910099.geojson,intersection,85688543,mapzen,,,US
"-73.9848010853,40.7652578919,-73.982579586,40.7672573067",uuuu,85633793,,a0b3431067a75eb40cda13a9bfddabad,,07cfd68c922aa649448f77030c41f29a,40.76627,-73.983662,1108913385,uuuu,US,US,1490900139,0,0,85977539,W 56th St  & 8th Ave,85882233,110/891/338/5/1108913385.geojson,intersection,85688543,mapzen,,,US
"-73.9906417074,40.7211820322,-73.9894033274,40.7226970684",uuuu,85633793,,fe56b314e3758eb3ffab574e8bc5e548,,85966e1d93322e4a4c9babad61e78ea7,40.721944,-73.990023,1108913387,uuuu,US,US,1490900139,0,0,85977539,Stanton St  & Eldridge St,907189673,110/891/338/7/1108913387.geojson,intersection,85688543,mapzen,,,US
"-73.9819896824,40.7437157043,-73.9802360256,40.745285509",uuuu,85633793,,1253f45cb83f9aadc00ef061b14ac597,,29f98abffb13de6b33b16474aebf77ed,40.744501,-73.981112,1108913383,uuuu,US,US,1490900139,0,0,85977539,Lexington Ave  & E 31st St,907215785,110/891/338/3/1108913383.geojson,intersection,85688543,mapzen,,,US
"-73.9985328795,40.7609616052,-73.9959555646,40.7630714177",uuuu,0,,20f141f000006417c22de1db3ec64cce,,904a14340886aaa77c39baecf222986f,40.762025,-73.997243,1108913381,uuuu,US,US,1490900140,0,0,0,W 44th St  & 11th Ave,-1,110/891/338/1/1108913381.geojson,intersection,0,mapzen,,,US
"-73.9389101556,40.8421818132,-73.9376450252,40.8434932595",uuuu,85633793,,32c95fff9a003464b499a2d31b5272ca,,4a2284a3384e3ecde1f627c303213806,40.842808,-73.938293,1108913389,uuuu,US,US,1490900140,0,0,85977539,St Nicholas Ave  & W 171st St,85854625,110/891/338/9/1108913389.geojson,intersection,85688543,mapzen,,,US
"-73.9725778317,40.759519425,-73.9708121275,40.7610976673",uuuu,85633793,,c740bbeed30a3910177345517dc9469f,,7ab43d4d016e8669b92d42e1dc3e383e,40.760309,-73.971695,1108914845,uuuu,US,US,1490900140,0,0,85977539,E 55th St  & Park Ave,907215785,110/891/484/5/1108914845.geojson,intersection,85688543,mapzen,,,US
"-73.9717359239,40.7821304192,-73.9684178718,40.7851770201",uuuu,85633793,,e79af0f8a5e58e8991619a0cd472200f,,1ec8a2155d29cbc490d425edb390284d,40.783756,-73.970021,1108914847,uuuu,US,US,1490900140,0,0,85977539,Central Park W  & W 84th St,420529187,110/891/484/7/1108914847.geojson,intersection,85688543,mapzen,,,US
"-73.978260633,40.7832675438,-73.9759309572,40.7852631475",uuuu,85633793,,93964a22f7aea9a8ef65739bd7443cce,,290723f55da0d1a9c8fc7ff4a43ad1db,40.784277,-73.977108,1108914843,uuuu,US,US,1490900140,0,0,85977539,W 81st St  & Amsterdam Ave,85853285,110/891/484/3/1108914843.geojson,intersection,85688543,mapzen,,,US
"-73.9891438009,40.733852174,-73.9874065752,40.7354638002",uuuu,85633793,,8d29b53167ae266196b0baabec08b1f6,,df5b4a3abf6575cbe239b6d6374761f2,40.734652,-73.988299,1108914841,uuuu,US,US,1490900140,0,0,85977539,E 15th St  & Irving Pl,85865705,110/891/484/1/1108914841.geojson,intersection,85688543,mapzen,,,US
"-73.9978103112,40.7123497327,-73.9957729587,40.7134748885",uuuu,85633793,,231f0fe0f24347f965792f3aa1ef026e,,2f84db2e0568ea3a1df661b2a82be62c,40.712887,-73.996735,1108914045,uuuu,US,US,1490900140,0,0,85977539,Catherine St  & Henry St,85810885,110/891/404/5/1108914045.geojson,intersection,85688543,mapzen,,,US
"-74.0149179262,40.689343648,-74.0126866026,40.691267746",uuuu,85633793,,0b2371c43676db652f125dfeaffbc700,,0c9b279dc66d7ecbbc0d795ec057499f,40.69048,-74.013763,1108914047,uuuu,US,US,1490900140,0,0,85977539,Barry Rd  & Andes Rd,907131741,110/891/404/7/1108914047.geojson,intersection,85688543,mapzen,,,US
"-74.0055298348,40.7348107267,-74.004103158,40.7358487801",uuuu,85633793,,17c46b17692890a99c87e4af9d13702c,,25f507c61a36ac90b398123a7e53736f,40.735335,-74.004825,1108914043,uuuu,US,US,1490900140,0,0,85977539,Perry St  & Bleecker St,85856577,110/891/404/3/1108914043.geojson,intersection,85688543,mapzen,,,US
"-73.9239321411,40.8716551404,-73.9176717653,40.877828",uuuu,85633793,,68f5d5ae9bdc0f6f7509de86848ed5b8,,36d09180d8b1df46487beda975d7136a,40.875539,-73.920012,1108914041,uuuu,US,US,1490900140,0,0,85977539,W 215th St  & Indian Rd,85826989,110/891/404/1/1108914041.geojson,intersection,85688543,mapzen,,,US
"-74.0061657557,40.7404297122,-74.0039955996,40.7417345711",uuuu,85633793,,5ce0525d51611106349bfeb8dd2921c0,,9ad0c9f608177f95a5b185a73ae4a634,40.740949,-74.005208,1108914049,uuuu,US,US,1490900140,0,0,85977539,9th Ave  & W 14th St,85810589,110/891/404/9/1108914049.geojson,intersection,85688543,mapzen,,,US
"-74.0092378202,40.7176523104,-74.0082059228,40.7181454629",uuuu,85633793,,b55bd210532ea7a293d19ddac952e162,,ed8f09a95f657b7778f641d6d97a1405,40.717895,-74.008734,1108914527,uuuu,US,US,1490900140,0,0,85977539,Jay St  & Hudson St,85865713,110/891/452/7/1108914527.geojson,intersection,85688543,mapzen,,,US
"-73.9194270503,40.8635853728,-73.9179475273,40.8649427684",uuuu,85633793,,1d65ea98892f602aa50374b32808e5d9,,ddda1be2d21a31623eb5e43e3d6defb5,40.864252,-73.918661,1108914523,uuuu,US,US,1490900140,0,0,85977539,10th Ave  & W 207th St,85826989,110/891/452/3/1108914523.geojson,intersection,85688543,mapzen,,,US
"-73.9843215826,40.7659833092,-73.9822495978,40.7679279893",uuuu,85633793,,8a4b79e0dbfd9c099502a9adc8d00d03,,f61caedca2844685d9c3eeb57a1d5e02,40.766984,-73.983252,1108914521,uuuu,US,US,1490900140,0,0,85977539,8th Ave  & W 57th St,85882233,110/891/452/1/1108914521.geojson,intersection,85688543,mapzen,,,US
"-73.9950803326,40.7254381667,-73.9944765085,40.726257099",uuuu,85633793,,13ae02f2363bc36af4adaf7cb846e931,,9633dbeb9652b4b0868609cb942c58ef,40.725825,-73.994775,1108914529,uuuu,US,US,1490900140,0,0,85977539,Lafayette St  & Bleecker St,85865699,110/891/452/9/1108914529.geojson,intersection,85688543,mapzen,,,US
"-73.9554145152,40.7652081269,-73.9530397113,40.767187283",uuuu,85633793,,59699444fd29e8b607257061b772ac03,,b3d8d528cce09ccb1ebbe2b2af84069f,40.766197,-73.954254,1108913725,uuuu,US,US,1490900140,0,0,85977539,E 71st St  & York Ave,907214349,110/891/372/5/1108913725.geojson,intersection,85688543,mapzen,,,US
"-73.9354806975,40.8407317406,-73.9310644782,40.8436942902",uuuu,85633793,,0e3152c9d87617c89adf747a077156c0,,e0a014a91fc2d5ecfacf312f1f644ca1,40.842204,-73.933622,1108913727,uuuu,US,US,1490900140,0,0,85977539,Amsterdam Ave  & W 173rd St,85854625,110/891/372/7/1108913727.geojson,intersection,85688543,mapzen,,,US
"-73.9745492991,40.723748091,-73.9378302016,40.7331124798",uuuu,85633793,,6baf94c9824bfa12a7fed5719d522b16,,7c8df5c94d2fd41d41fbbb5792ca8ad8,40.727901,-73.957154,1108913723,uuuu,US,US,1490900140,0,0,85977539,E 14th St  & Ave D,907189647,110/891/372/3/1108913723.geojson,intersection,85688543,mapzen,,,US
"-73.9510157849,40.7653863572,-73.9471312639,40.76921032",uuuu,85633793,,b3d0f5b98a3bd4f565d4da9fc74965c1,,12ddcfaad4001518516c99aa47908dc0,40.767393,-73.949368,1108913721,uuuu,US,US,1490900140,0,0,85977539,E 76th St  & F D R Dr,907214349,110/891/372/1/1108913721.geojson,intersection,85688543,mapzen,,,US
"-73.9987534109,40.7322038778,-73.9968976275,40.7343062354",uuuu,85633793,,0da19f24dcea732cb3273fdf16b52b0e,,c1ac84f5799fcbd41edca7b9d1eb7e28,40.733348,-73.997656,1108913729,uuuu,US,US,1490900140,0,0,85977539,Mac Dougal St  & W 8th St,420529189,110/891/372/9/1108913729.geojson,intersection,85688543,mapzen,,,US
"-73.9377521852,40.8440610265,-73.9362574285,40.8454612263",uuuu,85633793,,ddb2d23a06b3396dee8c89cf395bd981,,40a4e49a74e65ea98224c6a71a6cdaa5,40.844762,-73.937007,1108910055,uuuu,US,US,1490900140,0,0,85977539,St Nicholas Ave  & W 174th St,85854625,110/891/005/5/1108910055.geojson,intersection,85688543,mapzen,,,US
"-73.937129809,40.7943193338,-73.9347246397,40.7963753004",uuuu,85633793,,de63d1390dae7800fb18d5b949456bef,,cd88076fe624b6430b4b040b18a6887c,40.79535,-73.935925,1108910057,uuuu,US,US,1490900140,0,0,85977539,1st Ave  & E 115th St,85865689,110/891/005/7/1108910057.geojson,intersection,85688543,mapzen,,,US
"-73.9745298545,40.7357888669,-73.9578018614,40.7419049251",uuuu,85633793,,5b56bba67d26ed47a85809a913203c36,,0aef20a7ae02900ebb1e75bd114d1e51,40.739218,-73.968114,1108910053,uuuu,US,US,1490900140,0,0,85977539,E 30th St  & F D R Dr,907189665,110/891/005/3/1108910053.geojson,intersection,85688543,mapzen,,,US
"-73.9445519434,40.8191032356,-73.9423428799,40.820974407",uuuu,85633793,,718982a7632b78d9cd44c0cbb1a84f75,,9dff26e223c0d80069f8c7704b67537c,40.820059,-73.943458,1108910051,uuuu,US,US,1490900140,0,0,85977539,W 141st St  & Frederick Douglass Blvd,85865555,110/891/005/1/1108910051.geojson,intersection,85688543,mapzen,,,US
"-73.9643632702,40.8089926121,-73.9626006608,40.8109213153",uuuu,85633793,,65ffc5bb43155ec714874cc44f13813f,,3ee43c51be0781ecb680e59d8c3791b2,40.809866,-73.963434,1108910059,uuuu,US,US,1490900140,0,0,85977539,W 119th St  & Claremont Ave,85869509,110/891/005/9/1108910059.geojson,intersection,85688543,mapzen,,,US
"-73.9584489999,40.8006547733,-73.9562616372,40.8019683153",uuuu,85633793,,830c9da42ff60eba6ce509b4d00821e3,,e5a3d6d742681c9512fa3ba196c80220,40.801252,-73.957547,1108911005,uuuu,US,US,1490900140,0,0,85977539,Frederick Douglass Blvd  & W 111th St,85865555,110/891/100/5/1108911005.geojson,intersection,85688543,mapzen,,,US
"-73.995727588,40.7344598453,-73.9931120578,40.7366533727",uuuu,85633793,,e9235e5bb572a3371f7b096677313473,,930e26126d75812e0a8b61657e1e7efb,40.735544,-73.994408,1108911007,uuuu,US,US,1490900140,0,0,85977539,E 13th St  & W 13th St,420529189,110/891/100/7/1108911007.geojson,intersection,85688543,mapzen,,,US
"-74.0051298059,40.7471471683,-74.0022499342,40.7495397831",uuuu,85633793,,1697476ee60642a1a5684459900f49c2,,b704f06ec50c4a2b9af3b7a91ec4b30f,40.748342,-74.00369,1108911003,uuuu,US,US,1490900140,0,0,85977539,10th Ave  & W 24th St,85810589,110/891/100/3/1108911003.geojson,intersection,85688543,mapzen,,,US
"-73.9760044407,40.7182029029,-73.97508082,40.7198452888",uuuu,85633793,,e7f03f74cb0d9d5b07aee60d48b24561,,39cffb3d37c695c4cd29519f484cf68c,40.719045,-73.975541,1108911001,uuuu,US,US,1490900140,0,0,85977539,E Houston St  & Mangin St,85831563,110/891/100/1/1108911001.geojson,intersection,85688543,mapzen,,,US
"-74.026017,40.772565451,-73.992574702,40.8049653276",uuuu,0,,f4665bd5bff57177c73d6b75b6e3135c,,0e8960a3692556822ba21c6ff4a82618,40.788218,-74.012294,1108911009,uuuu,US,US,1490900140,0,0,0,12th Ave  & W 59th St,-1,110/891/100/9/1108911009.geojson,intersection,0,mapzen,,,US
"-73.9891132874,40.7369630345,-73.9874049084,40.7386493441",uuuu,85633793,,1f1863177ec23ae6a64df426afda81cf,,61658940d1a3e06275c7b8fc9ff22229,40.737791,-73.988238,1108913595,uuuu,US,US,1490900140,0,0,85977539,Park Ave S  & E 19th St,85865705,110/891/359/5/1108913595.geojson,intersection,85688543,mapzen,,,US
"-73.9350167004,40.8397734372,-73.9283241909,40.844328215",uuuu,85633793,,013e2cf2777a487b759da15dbade5308,,7eef739e71527674151d7d28f2b51d6a,40.842117,-73.932167,1108913597,uuuu,US,US,1490900140,0,0,85977539,Amsterdam Ave  & W 174th St,85854625,110/891/359/7/1108913597.geojson,intersection,85688543,mapzen,,,US
"-73.9356506195,40.8002463943,-73.9332141292,40.802350935",uuuu,85633793,,a92a952cff303f1c31ccd48578d825ea,,9e9a81faeec44f95cc07efe852671ab9,40.801348,-73.93437,1108913593,uuuu,US,US,1490900140,0,0,85977539,2nd Ave  & E 123rd St,85865689,110/891/359/3/1108913593.geojson,intersection,85688543,mapzen,,,US
"-73.9781542894,40.7515433637,-73.9770822316,40.7527491695",uuuu,85633793,,db946103aaad325978a8f8616d9e57a1,,c082c4c37e4a4b27c9740e962c713c5e,40.752202,-73.97764,1108913591,uuuu,US,US,1490900140,0,0,85977539,E 42nd St  & Park Ave,907215785,110/891/359/1/1108913591.geojson,intersection,85688543,mapzen,,,US
"-73.9884134039,40.7167720143,-73.9873750303,40.7179605063",uuuu,85633793,,f932f27b898965dc9ac33079da25a951,,47122d133c030aff3e081a8dec14c218,40.717338,-73.987897,1108913599,uuuu,US,US,1490900140,0,0,85977539,Norfolk St  & Broome St,85831563,110/891/359/9/1108913599.geojson,intersection,85688543,mapzen,,,US
"-73.9873763634,40.7150212307,-73.9861633574,40.716587658",uuuu,85633793,,2c8a424e368a374b0c3e6c97837f1a4f,,f53372e8cdffb1dc86ee559d24a645fe,40.715798,-73.986762,1108913635,uuuu,US,US,1490900140,0,0,85977539,Grand St  & Clinton St,85831563,110/891/363/5/1108913635.geojson,intersection,85688543,mapzen,,,US
"-73.9613703106,40.76111616,-73.9589791989,40.763150728",uuuu,85633793,,9e65df2e8a9d6d126c4cd07805edc368,,2494e22585656b9ad06fc6154e2e7498,40.762132,-73.960174,1108913637,uuuu,US,US,1490900140,0,0,85977539,1st Ave  & E 63rd St,907214349,110/891/363/7/1108913637.geojson,intersection,85688543,mapzen,,,US
"-73.9843728866,40.7801240303,-73.9824595092,40.7820085759",uuuu,85633793,,309617d5bf6172e26e86550139b259c9,,33d83a0fb01fe1f72a27aebe07bf0a05,40.781055,-73.983418,1108913633,uuuu,US,US,1490900140,0,0,85977539,W End Ave  & W 74th St,85853285,110/891/363/3/1108913633.geojson,intersection,85688543,mapzen,,,US
"-74.0103256111,40.7210375244,-74.0095253629,40.7218708103",uuuu,85633793,,f1378f3ab24ec492227cab7e34993756,,1faf61919a20fe1ad9650ceb52dfb1a6,40.721453,-74.009927,1108913631,uuuu,US,US,1490900140,0,0,85977539,Hubert St  & Greenwich St,85865713,110/891/363/1/1108913631.geojson,intersection,85688543,mapzen,,,US
"-74.0130986918,40.703940466,-74.0120628128,40.704902201",uuuu,85633793,,517f911ea593cf399be4fae815b372ec,,8ce2d8fc7f2911ebf3f1e097df18c2e8,40.704488,-74.01251,1108913639,uuuu,US,US,1490900140,0,0,85977539,New St  & Marketfield St,85865711,110/891/363/9/1108913639.geojson,intersection,85688543,mapzen,,,US
"-73.9409026493,40.8459837886,-73.939211577,40.84701547",uuuu,85633793,,6b43fab89a560299a54c18d9a197b173,,299d503ec5c4933d68d038d7650a4433,40.846521,-73.939952,1108912435,uuuu,US,US,1490900140,0,0,85977539,W 175th St  & Fort Washington Ave,907214331,110/891/243/5/1108912435.geojson,intersection,85688543,mapzen,,,US
"-73.9555153187,40.7800118056,-73.9537550538,40.781589588",uuuu,85633793,,57dc2e8c0c4654333c6833dc00507e78,,65d13c39b68e40405f364c77982152c4,40.780801,-73.954634,1108912433,uuuu,US,US,1490900140,0,0,85977539,Lexington Ave  & E 88th St,907196173,110/891/243/3/1108912433.geojson,intersection,85688543,mapzen,,,US
"-73.9741597204,40.7544569919,-73.9724009768,40.7560344354",uuuu,85633793,,e901577578457629c1961fe1a677d58e,,43406efcb7f741f7cdf522b0b270fb09,40.755246,-73.97328,1108912431,uuuu,US,US,1490900140,0,0,85977539,E 48th St  & Lexington Ave,907215785,110/891/243/1/1108912431.geojson,intersection,85688543,mapzen,,,US
"-73.9867215497,40.7200191746,-73.9855548408,40.7215034357",uuuu,85633793,,e1d9ddef3e1bf79db6b72ac97a63e110,,c647631bb7c2f456bfe94f20c34e092e,40.720765,-73.986139,1108912439,uuuu,US,US,1490900140,0,0,85977539,Norfolk St  & Stanton St,85831563,110/891/243/9/1108912439.geojson,intersection,85688543,mapzen,,,US
"-74.0017927981,40.7309630376,-74.0001682344,40.7322684621",uuuu,85633793,,d96011e7a771c60252c06c92c240f1f8,,7086e2ac925496b92641e5328fa7e8ae,40.73154,-74.000954,1108913357,uuuu,US,US,1490900140,0,0,85977539,Ave of the Americas  & W 4th St,85856577,110/891/335/7/1108913357.geojson,intersection,85688543,mapzen,,,US
"-73.9815268066,40.7252602482,-73.9791276038,40.7272865032",uuuu,85633793,,d17eb113acc045ce340712517ebb3992,,8e31d7b56b9bda551296ea5a099e0d20,40.726273,-73.980328,1108913353,uuuu,US,US,1490900140,0,0,85977539,E 9th St  & Ave B,907189647,110/891/335/3/1108913353.geojson,intersection,85688543,mapzen,,,US
"-74.0117145482,40.7079746913,-74.0104390732,40.709066971",uuuu,85633793,,21f068f95b0c1f51245337cfb09b7a2d,,3adc79fd05686cf50fdc867014520d8e,40.708456,-74.011127,1108913351,uuuu,US,US,1490900140,0,0,85977539,Thames St  & Broadway,85865711,110/891/335/1/1108913351.geojson,intersection,85688543,mapzen,,,US
"-73.9371644412,40.8531319823,-73.9355920705,40.8544850686",uuuu,85633793,,22375b94a4d91329db7b266a32bbde27,,617b9cc477106419c417543b1d9fc486,40.853835,-73.936356,1108913359,uuuu,US,US,1490900140,0,0,85977539,Overlook Ter  & W 186th St,907214331,110/891/335/9/1108913359.geojson,intersection,85688543,mapzen,,,US
"-73.9847276975,40.7145747874,-73.9836758867,40.7158479766",uuuu,85633793,,114012a78ea830642ff578580c03f331,,3946e95908cdd547383846559fe3fa2a,40.715239,-73.984195,1108911377,uuuu,US,US,1490900140,0,0,85977539,Grand St  & Samuel Dickstein Plz,85831563,110/891/137/7/1108911377.geojson,intersection,85688543,mapzen,,,US
"-73.9764766881,40.7231148633,-73.974556134,40.7248751585",uuuu,85633793,,49e7085366040f38d1e67aefe54f063b,,f75ee95c767c6622bad557b24c159146,40.724086,-73.97537,1108911373,uuuu,US,US,1490900140,0,0,85977539,E 9th St  & Ave D,907189647,110/891/137/3/1108911373.geojson,intersection,85688543,mapzen,,,US
"-73.9801724373,40.7521131456,-73.978706999,40.7536146341",uuuu,85633793,,9fbbcaea94ad27384ec683d97dbd6a3b,,88f74f6bd29858fd81360b84db1f4ca7,40.752899,-73.979425,1108911371,uuuu,US,US,1490900140,0,0,85977539,E 42nd St  & Madison Ave,907215785,110/891/137/1/1108911371.geojson,intersection,85688543,mapzen,,,US
"-74.0107929014,40.7478215269,-74.0075218261,40.7491844212",uuuu,85633793,,9fac8e551d1a33663a8ed816ea836ed5,,a527f1e20bb254a3f9afac777e164c26,40.748431,-74.008702,1108911379,uuuu,US,US,1490900140,0,0,85977539,12th Ave  & 11th Ave,85810589,110/891/137/9/1108911379.geojson,intersection,85688543,mapzen,,,US
"-73.9433965519,40.8359956513,-73.9413805981,40.8379668763",uuuu,85633793,,11cbe290130e22c81b183ee3c6148ec9,,702c805db8634794abb7dcbdeed1e734,40.836992,-73.942349,1108910065,uuuu,US,US,1490900140,0,0,85977539,Broadway  & W 162nd St,85854625,110/891/006/5/1108910065.geojson,intersection,85688543,mapzen,,,US
"-73.9734060456,40.8043217461,-73.9671390285,40.8078364194",uuuu,85633793,,50af8f4da278aae1128b71e4f87a23d1,,14adb89ecd8665b1b26c8fa0bc5d68f8,40.805809,-73.969606,1108910067,uuuu,US,US,1490900140,0,0,85977539,Riverside Dr  & Cathedral Pkwy,85869509,110/891/006/7/1108910067.geojson,intersection,85688543,mapzen,,,US
"-73.9552004472,40.820223862,-73.9531894074,40.8223231672",uuuu,85633793,,9426b1ea07c5191eec6a5a0020ba7cab,,dd35be22c7adcb620adc3b123640b5f0,40.821384,-73.954176,1108910063,uuuu,US,US,1490900140,0,0,85977539,Broadway  & W 137th St,85869313,110/891/006/3/1108910063.geojson,intersection,85688543,mapzen,,,US
"-74.0082007814,40.7260820034,-74.0065168729,40.7270797895",uuuu,85633793,,b1ee87d6ebafc2d4dcbfb6fd8df4d3f9,,847db8a7263c2387d2d9432f218e42f0,40.726589,-74.00734,1108910069,uuuu,US,US,1490900140,0,0,85977539,Vandam St  & Hudson St,85865687,110/891/006/9/1108910069.geojson,intersection,85688543,mapzen,,,US
"-73.9502671114,40.8265356377,-73.948072297,40.8284271945",uuuu,85633793,,1ded37c270b625ff6741751152247b55,,6f9a41abbad9bf8a7398631282df142d,40.827496,-73.949187,1108910545,uuuu,US,US,1490900140,0,0,85977539,Broadway  & W 147th St,85869313,110/891/054/5/1108910545.geojson,intersection,85688543,mapzen,,,US
"-74.0005759596,40.7261353766,-73.9992287289,40.727708325",uuuu,85633793,,4af6a5f74a14765fd0dff61a5809e26c,,1826be2d8772d68eda7141b7c0f33827,40.726915,-73.999902,1108910543,uuuu,US,US,1490900140,0,0,85977539,Laguardia Pl  & W Houston St,420529189,110/891/054/3/1108910543.geojson,intersection,85688543,mapzen,,,US
"-73.9734292879,40.7937754957,-73.9724081148,40.7949076472",uuuu,85633793,,5c2d18d7f08dbbdc08ff81a943948618,,d0e7921c90d23ce41938c193b2ecf0a1,40.794354,-73.972896,1108910541,uuuu,US,US,1490900140,0,0,85977539,Pomander Walk  & W 95th St,85853285,110/891/054/1/1108910541.geojson,intersection,85688543,mapzen,,,US
"-73.9839063337,40.7872032176,-73.9799591177,40.7883796928",uuuu,85633793,,a974d361aef952912b4fea048a6accc9,,90d7fe7324f56753359b58c87db0cd60,40.787793,-73.981835,1108910549,uuuu,US,US,1490900140,0,0,85977539,Riverside Dr  & W 83rd St,85853285,110/891/054/9/1108910549.geojson,intersection,85688543,mapzen,,,US
"-73.9429185469,40.8069255731,-73.9404384988,40.8090291689",uuuu,85633793,,97811b36789530f69292f783962dae4c,,c5870d90e9479b42f67d07169e8b6423,40.807966,-73.941663,1108910725,uuuu,US,US,1490900140,0,0,85977539,W 127th St  & E 127th St,85865689,110/891/072/5/1108910725.geojson,intersection,85688543,mapzen,,,US
"-73.9937623035,40.7422313801,-73.9907977259,40.7447517097",uuuu,85633793,,5d85a621565c3f82d112af0b7293ec62,,a50ba3018b58eae68c591a66aefcac54,40.743498,-73.992252,1108910723,uuuu,US,US,1490900140,0,0,85977539,Ave of the Americas  & W 24th St,85810589,110/891/072/3/1108910723.geojson,intersection,85688543,mapzen,,,US
"-74.0004003496,40.7186394665,-73.9993284552,40.7198170686",uuuu,85633793,,fb820d1a49ebe19e7bf06b733873333d,,fce3a9b16bc71d9cab48e8242c3edb8e,40.719273,-73.999871,1108910721,uuuu,US,US,1490900140,0,0,85977539,Howard St  & Lafayette St,85865687,110/891/072/1/1108910721.geojson,intersection,85688543,mapzen,,,US
"-74.0223404142,40.6877257387,-74.0203719377,40.6898878798",uuuu,85633793,,6cfe30d4b40f53016744d01175eef914,,7dbbdf72efac531c4984aabab08fafcd,40.688719,-74.021244,1108910729,uuuu,US,US,1490900140,0,0,85977539,Gresham Rd  & Absecon Rd,907131741,110/891/072/9/1108910729.geojson,intersection,85688543,mapzen,,,US
"-73.9530299592,40.7682521852,-73.950879878,40.7704416457",uuuu,85633793,,47df9fcc8a85c22cfd909ee28231c84d,,175d5732b07a3e3e95ba22915b87e5cb,40.76942,-73.951859,1108914725,uuuu,US,US,1490900140,0,0,85977539,E 76th St  & York Ave,907214349,110/891/472/5/1108914725.geojson,intersection,85688543,mapzen,,,US
"-73.9427205088,40.8296236472,-73.9409188575,40.8308578672",uuuu,85633793,,56ae9b5c9ecdcf17c55eb0e57e6735a1,,37abdeaea7054ef3f98380bc0d3e9da9,40.830219,-73.941801,1108914727,uuuu,US,US,1490900140,0,0,85977539,W 154th St  & St Nicholas Ave,907215743,110/891/472/7/1108914727.geojson,intersection,85688543,mapzen,,,US
"-74.0073471577,40.7372473913,-74.0060864344,40.7378685709",uuuu,85633793,,eabbacb7942fd1d7ad49c33b5dfa65a0,,644f0eb1c85d941a2637ee5a094494be,40.737555,-74.00672,1108914721,uuuu,US,US,1490900140,0,0,85977539,W 12th St  & Greenwich St,85856577,110/891/472/1/1108914721.geojson,intersection,85688543,mapzen,,,US
"-73.9465301843,40.8322243503,-73.9439040878,40.8338574699",uuuu,85633793,,d9d2f22fd5c8b60f0cded1ddb100ecff,,f13595e6b3313264a9ad2c2d9603a0bb,40.833173,-73.94505,1108914729,uuuu,US,US,1490900140,0,0,85977539,Edward M Morgan Pl  & W 156th St,85854625,110/891/472/9/1108914729.geojson,intersection,85688543,mapzen,,,US
"-73.9533013589,40.8256142895,-73.9516620567,40.8271768291",uuuu,85633793,,255457cc8161926b6aecc4aa4cc3311c,,795975254fa8f4e3046df69a7cd199a2,40.826384,-73.952462,1108914275,uuuu,US,US,1490900140,0,0,85977539,Riverside Dr  & W 144th St,85869313,110/891/427/5/1108914275.geojson,intersection,85688543,mapzen,,,US
"-73.9931412573,40.7684498444,-73.9904455061,40.7707775969",uuuu,0,,0b85a923f357d130da9b5fcc28ffeb81,,0183318ea26def4991f20620541e3577,40.769607,-73.99182,1108914277,uuuu,US,US,1490900141,0,0,0,W 56th St  & 11th Ave,-1,110/891/427/7/1108914277.geojson,intersection,0,mapzen,,,US
"-73.9548735259,40.7778028032,-73.9528079059,40.7796274357",uuuu,85633793,,f6fd83618ac75f4df98f8f42bcc88364,,f11888d846aa47b9cd7d5493399307aa,40.778721,-73.953848,1108914271,uuuu,US,US,1490900141,0,0,85977539,3rd Ave  & E 86th St,907215779,110/891/427/1/1108914271.geojson,intersection,85688543,mapzen,,,US
"-73.9487876,40.7921183261,-73.9470027801,40.7937350156",uuuu,85633793,,cbd8d8cd5986df63c173154d0396ea4c,,e5071de7b283104170bd3103a896e3a7,40.792927,-73.947895,1108914279,uuuu,US,US,1490900141,0,0,85977539,E 106th St  & Park Ave,85865689,110/891/427/9/1108914279.geojson,intersection,85688543,mapzen,,,US
